sample_index,model_id,official_split,selection_rank_sha256,step_file,step_bytes,step_sha256,file_description,file_schema,manifold_solid_brep,brep_with_voids,closed_shell,advanced_face,has_step_end_marker,validation_status
375,23267_8ecbbb9e_0,train,02144267e175dee89154e4bd96e6c5cda94fa7c30f847cbf4beba150709760ca,step/23267_8ecbbb9e_0.stp,137616,09171bfce04b97f27feb2742b4ef826d7278d83f24bd40d2450154ff1cbf3e7d,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,65,True,text_audited_kernel_validation_pending
376,140549_7d01813c_0,train,0214812cefc9f5b61d1049bcd6d39d8292c83a2aba0eecb203bafdad32a9e96b,step/140549_7d01813c_0.stp,11600,9403fc04568e32679bd00094d101dff791da3aea835d9d4d5a842c62ca42b906,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
377,29833_0ed4880f_1,train,02149ad28235d65bbf07c2a331d26e03ef7a9e0bdaa2235bcb815bb52e394a87,step/29833_0ed4880f_1.stp,20538,0b098dcd12f9e32e3ad6e554ecd39971c5c3f21318750650db800066114ea132,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,11,True,text_audited_kernel_validation_pending
378,23954_a8c09819_12,train,0216d18b40fe539eaea92593dbcf3176b57bda9fddd2ffc4c65ea78b62a43c46,step/23954_a8c09819_12.stp,6340,0374cf348cf6d8759729a728f66faea92a3ff7e8f541959f30b0fd337c65ab1c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
379,145691_69484976_9,train,0217a6ad1ebfdce307833d2fb35cc4a64d2c7e4ab5032966d207b6ca03285f9f,step/145691_69484976_9.stp,19041,4ba1313f551964fdff76aefde22b52e6c7f7013b9259a00c3fbb929bad9c48d4,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
380,24590_415f7013_2,train,021824a71c5fb26f06908b3c020d9a5aff121b5e11e6c5c324d07651b374565b,step/24590_415f7013_2.stp,62966,e856f1a82e1f6358cf9b1dd7efc6bea43e4c3a2ebbbc16032b92dd68ffe5b33f,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,39,True,text_audited_kernel_validation_pending
381,25203_1cc0cb3c_4,train,021d6cb7a8d04e08f5a355812b7eba736bb77c0244f0a2a4775257f3bac74277,step/25203_1cc0cb3c_4.stp,41098,8930db9efcd0933f054290d14f43beef2cbe08af3487dc0d88e0440039dc2580,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,21,True,text_audited_kernel_validation_pending
382,88235_86095bbb_11,train,02202e70f1afe27726bd8c1c1f49872f00dbe925c950ae367aee6be6192d2dfe,step/88235_86095bbb_11.stp,41500,f69533feb7335923f510318379f0c866e7ed926979b25112ba9f19fb77ca8119,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,21,True,text_audited_kernel_validation_pending
383,30426_2cde26de_45,train,022090c9731466686c02027317dcc768fbca110b503cd0f68946ead29089587f,step/30426_2cde26de_45.stp,13357,eb25af54ae5cdd2d5ca932b4a44ccfd92f2fc01fa1cc2e614d00b09f56091275,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
384,29830_c8506b83_0,train,0220cc00215e927a9c06e33bd6cc9384f6c46017af74b326b4a333badb63fa78,step/29830_c8506b83_0.stp,20025,bd596794553110890038eec17cee75aff2456a8df58a448ed82422b4359d24b4,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
385,51109_97b211c3_9,train,0220ec7416dffe72125dcb669ebab7e8951951a3742fd5f17817f841246a41ee,step/51109_97b211c3_9.stp,48222,00b57ed0cb57cfc8b96cf82a61ca5373f2718f1456cee4361767d734d1ea0a68,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,26,True,text_audited_kernel_validation_pending
386,104524_f829aab2_0,train,0220f9c07831c19027a70b2058e432def3f9a4aa6656d400da2ac4f202409d96,step/104524_f829aab2_0.stp,10425,565ac4096bdbdb70692efca7d3ce6822f977f010062ca568940aace9aeb3a812,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,5,True,text_audited_kernel_validation_pending
387,38675_6e07d74b_3,train,02225371b418cfb933747cf22bc603ec8d9f156398d2fbd7170113d6baa7a783,step/38675_6e07d74b_3.stp,12046,f58df62c89634b75aa56c880e1c5036fe798ad05e63d39939c05d61f6d956d5d,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
388,51875_c30e2480_1,train,022440880cd67822d1bffcada1f5bd9e4d4648ef8381d58473f288abec568d34,step/51875_c30e2480_1.stp,18663,50c6db095e8dbf28066ab1024cfc187998b19cc689b4123beaf077c1ca216261,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,11,True,text_audited_kernel_validation_pending
389,83267_62686476_2,train,0224b98137cd785b249b23767d88eb567dcdd97bc726c2a47d6dd79558e4bf9b,step/83267_62686476_2.stp,10000,aa2368115ed6f0515bac0889146271b6c304f3fbf7743bc2c14d0f436a97e40e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,5,True,text_audited_kernel_validation_pending
390,137400_2eef5921_0,train,0226e452dc4cc24f8382deeb939b971d9a5d69b41bcad49907eea3e4b07946c8,step/137400_2eef5921_0.stp,155929,fde8b112b1b41d78691975e028f752a456d339d65d9a68fc79501ab9031db433,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,80,True,text_audited_kernel_validation_pending
391,60737_e4b1c57e_2,train,022d35dcb79f8b874f900f6d2de48ca9da47249cd25743abd89c7c91af988358,step/60737_e4b1c57e_2.stp,93804,60a893982e7dd80d4506f18b7e611ff16953f78063e1653762149f0793e277e4,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,45,True,text_audited_kernel_validation_pending
392,67578_a806a2cf_1,train,022d3721d327c4a3dc9e4100805ec7d30f119806bbea88aeec08ab961056a826,step/67578_a806a2cf_1.stp,144043,867367ac7cc2c5765482ed0be4c0998b9bd68ba7ea6a2b807143b022ddcb1320,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,67,True,text_audited_kernel_validation_pending
393,52027_790dbc09_4,train,022d50c22b5fc4e704e497bc2befed90f3e8dfa1d9a1c58631cdaed38a117446,step/52027_790dbc09_4.stp,261371,410ea7d7ca64d7166343c6d671d9e9b9c340142e9fbf9500c0e9c613f590b4c8,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,45,True,text_audited_kernel_validation_pending
394,51606_b72fa3d6_23,train,022dea4d726ddd01a984bd8362449cf7309df2620ccd5b8ee97d0862b6c120f7,step/51606_b72fa3d6_23.stp,8988,af5acfc2668bae9f90ead7d535b5f1c8eb7e84d42384f9ab26ff6265b4db7656,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,5,True,text_audited_kernel_validation_pending
395,52890_b9116073_10,train,02326fc4118a3fc61b3715dda6c393ef3ec66be7b81d1299f6e1c7b33b912bbb,step/52890_b9116073_10.stp,28427,7cbff34ec564ded4d52bf8d2dd7e4e29d8a0b0988876eb16b18a969ff682f29e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,14,True,text_audited_kernel_validation_pending
396,41902_108a7d9b_3,train,02357f0e610749734660f5fe017c6c64e70979d072cdbd62fdd2e04eb3c3000e,step/41902_108a7d9b_3.stp,33340,6513f4e970bd52a436c3971ba18a542746b97fb4ec1c8f5c697381eabeaa7578,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
397,127480_74b7071f_0,train,0236bc23378432cc835ef5c4da90a3af106fe14a6fcd50a6eb36d75c3f968515,step/127480_74b7071f_0.stp,35511,ba4cdc9db4119223a28be818184894797a25b94785d5063d465a24679e6d4752,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,16,True,text_audited_kernel_validation_pending
398,24515_73a067c1_2,train,0237624801b030225ff14f44a73b77ece463159203a5a059b7e122c512bf8204,step/24515_73a067c1_2.stp,55641,0d160b42921aae37ed72a2d92b0fea1a3f90371b648b3c35038947cc3a594f84,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,32,True,text_audited_kernel_validation_pending
399,101914_16d94052_0,train,0237d12b112bb6d702ab3df38b0e6d61b45c777543bdba5198195203740e8312,step/101914_16d94052_0.stp,43508,e1a62eac3cb07849cec42945c4429217e8a095f397306ac179b13ceb9d4e3329,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,26,True,text_audited_kernel_validation_pending
400,100142_b2d7897a_5,train,0238b75275ca27dbb22dde916b64ebf631f9c893bb7681d3186e41a3b152d0eb,step/100142_b2d7897a_5.stp,17051,8c606d8fecdcc1e01921189713451d372510f1aba582d19769bf88b2f495e162,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
401,21240_f3652cd7_2,train,023b0f38912b375482cd6d4ad7c8a3ae82f5601399e6e871e98bc8dbd39d1ecd,step/21240_f3652cd7_2.stp,11827,6100cd0af0ecc1c3ca38c15afd91b4658f4d8e31d54a07b9fd34b9680b655d4b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
402,25216_ff3bf7e2_10,train,023bf01820a8a867c9bebbd067e7697fc79d776e61fa92781e124924460da3d5,step/25216_ff3bf7e2_10.stp,9597,cd6ece80113ba54a6384e94aa4580be8fe116c86f029d52f93cc323c3d1fac2c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
403,26395_53ccf21b_74,train,0241b55c036042224c66613b86bf0352cee1f368f25e371f0d4f7354a3ec5b8f,step/26395_53ccf21b_74.stp,54763,263c1e9c25703a6cd03676d83395d5273f84f462f1208a6ef3c1fb3d7a2ff409,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,18,True,text_audited_kernel_validation_pending
404,131921_5eca1418_0,train,02423bf4661f943fcce6fede1f87977535fa517bf7432d70c09c4bbb229d78bf,step/131921_5eca1418_0.stp,50779,7502d58d6f433f646b0312cb84a936d058d6755116b022f0a00afd71874efb68,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,25,True,text_audited_kernel_validation_pending
405,69038_c6eff267_0,train,02433b140916af9bacda2a730451e5ced394c52d4ae69ed018ac162fea9ece3b,step/69038_c6eff267_0.stp,63799,aa279c0fcb596edaab9b2dfbad710a180e3c59df44a7cfd1be951de04932ef90,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,32,True,text_audited_kernel_validation_pending
406,34559_f1fca6ec_5,train,02438515cd5168e7f5093099abb2bc2376bef6f80bcb3393d3fc88814dd190cb,step/34559_f1fca6ec_5.stp,52992,786e814177f04cbc1dd656362a029ab84d256d83befb77f8ad6fb9de2725c11e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
407,129507_2a8634d8_0,train,0245070973426f47ee5386de75e0fe06630f1b2827687e998f39a88237c94135,step/129507_2a8634d8_0.stp,44894,e779663abcf82011b7bb876e37a9c1f93d6ea4089ef4d898111cf0f2c47ddcc6,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,25,True,text_audited_kernel_validation_pending
408,23393_d47067ad_137,train,024a4ccd376c732f22e7153374b9148664ad69c2d619f8342f985b11e4389e2d,step/23393_d47067ad_137.stp,44591,f8641d5dd008d7c52de428d2299827f0ed94bbb4cd2141405d68136c579baa88,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,26,True,text_audited_kernel_validation_pending
409,48832_22363e53_54,train,024d0b935797e79a4df695d0419ed22623c3fd2d7fef5771abbe7d56332c2428,step/48832_22363e53_54.stp,17943,ae9e14f2d48e26b7411478d316fc4cd0564806ad87affd6f15a27744f0695bfa,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
410,23132_1847c4ef_4,train,024d2903cb4d8b5c89d0ec54f47bd65636d213cfdb1b1d37b36906245378e53b,step/23132_1847c4ef_4.stp,25366,7cd202b10b861dac2e725184672ae3b376a5fd18e8181a41149a0dc464512f5b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,12,True,text_audited_kernel_validation_pending
411,24032_d6172503_10,train,024db3a6296245d11c4d5ad80cadd47dff80712ef385f6dd8275ca7d1f528873,step/24032_d6172503_10.stp,31470,6e7017272fd8878af13f67fd8a51b46e9a958f71a72ff848814c70dbd329f457,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,11,True,text_audited_kernel_validation_pending
412,35132_35c342c8_7,train,024dbccea0861b523f684295e86af2a5af2537ff2aa8e62e962b874892bda6c4,step/35132_35c342c8_7.stp,124406,ef9d510457888886e6d31b4b18f0f3612bb7afec7d1c999637b754827cd50455,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,58,True,text_audited_kernel_validation_pending
413,100622_1c7038f5_7,train,024dd9413a765cc3dbdb182836f45cabb13ca39c2f62b537673da957f59933ed,step/100622_1c7038f5_7.stp,16638,6f8f80b39141ede7f87b698eb1bcbfd612a295a7a7f8d4429a3f8f3568b93f77,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
414,35586_6a432948_4,train,024dfbd9d8e87c2ab984c8e6c7aec87156febb72ba61a78103ece203ea597ef9,step/35586_6a432948_4.stp,39011,f0df4ea318bd53dc7ec61f561f1f7f0eeb8d6171df0371e32b2b7216382075e6,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,23,True,text_audited_kernel_validation_pending
415,138307_bc448a6c_0,train,024edb6e183b075111fd1787a50c3723440379cbb8bc85f838ed83605b1a637b,step/138307_bc448a6c_0.stp,16995,660d80a8280842b976bfe91fdc67b0e4ef706f38340ae01298add72507f86a93,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
416,51024_b2fd60ca_3,train,0250dead7b7df4fddb86cdd99d443117fcc8f4cee56dcf154225a17d1a937443,step/51024_b2fd60ca_3.stp,26731,8140ab450e1ccda9cd219ffa775fedda231729bdffdedf2c19394430cc225951,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
417,136469_cc4c3e6b_2,train,0252464501d97065ec61abf5dc77be3b8b2335cbf4517347f3278263cf68afb1,step/136469_cc4c3e6b_2.stp,20010,e5822f4479f640228da0c6dcea360a04aba1415f0693df61f05a39e7503ef95a,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,12,True,text_audited_kernel_validation_pending
418,33632_da973faa_2,train,02538ced267dbba2d9fa64aacad43eea8b24bb451256198995386a248978f760,step/33632_da973faa_2.stp,11675,10b372b94e3128e71d7c8ebb9c466bb549aaad9b0a53cc333c207fb4edbf3135,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
419,40487_62383461_4,train,02572f95b2d14993b3f6ef86d4c3ddbf9b35cf634677ba251f0350f4ef404cb0,step/40487_62383461_4.stp,20823,5d9447dd7ac2b9c24bb74ef740e4c87d25da9247a5184bfc098a68393f208ff9,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,11,True,text_audited_kernel_validation_pending
420,104995_a625a7c5_45,train,025abdc10209c0531b44d51ac9ac856509f532f6b8b29c02b32d8cae892bfe4c,step/104995_a625a7c5_45.stp,140024,6b8d46d4d6e32eeb711fa1fd7ac40a8d3831d832e956e4c74c6de3683a6b73ea,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
421,72083_3ff9e2cf_7,train,025b155470f377734867a3481c3f1182755832e99a60390cac8305e926d075d4,step/72083_3ff9e2cf_7.stp,11871,8ecf01d7a6f63872c84c9f06990cf38fb0d79b405bfca98d1cb2be1c4470f3ea,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
422,134553_f9d63936_0,train,025c1daa1c1830dffaa7a644bd7456d62b6295114f10fd72ac001ec85329fef9,step/134553_f9d63936_0.stp,24826,46e46ffb22c5e023b1d41d14c83a5364999015304b3a3b473c744055089c6087,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,12,True,text_audited_kernel_validation_pending
423,55915_4badf6b0_8,train,025fb2e7bca8b853e7337f069b4dabb06fda0c480d99b78b1e65b5ea3f92e4d6,step/55915_4badf6b0_8.stp,12506,28485ac2e58ee7cbeb5989f87de08e18391152af011dd527f2fbfce1ba74ae4b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
424,34520_035b5e9a_1,train,02611fa303ca762470abab283f9401413c531e7b9bcbd38fba5fea046c145dbb,step/34520_035b5e9a_1.stp,16046,319cf9325765ef68ee2bde4141885eacb4731d5f65e4702f072144a8482c97cf,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
425,21779_b99623fc_1,train,0263cd6139bd2dbeed2df8696d8e7ecd2288d214ca36e916a7b33263cb5fc87d,step/21779_b99623fc_1.stp,10142,27291b84a8519a67181764e8a4f06ff2c7eeb9b438c815c7bd60860783c1e270,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,5,True,text_audited_kernel_validation_pending
426,25456_9e34edbf_0,train,0264ef4fb4b5f750b95e02b42bcf6510fb65d6de49d682628352aecb9266104b,step/25456_9e34edbf_0.stp,5994,cb34b2bfd9fc36d3d295e223e71d1db647c4e6f5a7cdf2ca395d9f4d0e97628f,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
427,26942_279de65e_6,train,0265e20ab56e0bb85b4c67b9176ee25faef44884baa7f4446ddf7242bef5f648,step/26942_279de65e_6.stp,8375,5986069a09330601ab0bc99fdfbdaff8c92f89826d08da369ccde5839d845b0a,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
428,34910_6453f2c5_4,train,0267f61ab87a999a4694167982940df96dcf7d770ee032d71f571b53160c6a42,step/34910_6453f2c5_4.stp,12830,d91adbb5c4b586b05a4cbd7fcd7309d9304f21dfb676559c49e788b74d613b73,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
429,146717_3e6a84c1_5,train,026ee0d309de812ec3339a823cb75a9541f1f18dec87aacd7142b1a8f4d7b91b,step/146717_3e6a84c1_5.stp,27045,3b581e0f9657f817a24a29a6118469be2fa70e68b67995acff1339ba00f1ce49,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,14,True,text_audited_kernel_validation_pending
430,146486_b590e0f6_0,train,0270dbf400428e1a86bfce7f331d67012e8c8cac280f01b7228925f436cd2ebb,step/146486_b590e0f6_0.stp,21209,8c58370c170974d45c7c6ad77ed99f0a5ffe74d44d1c456d7c42a5faeb6b3be4,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
431,86278_1e55d036_6,train,027473ee5e96c91f509ff8773664a0f6400a0fb5b57fb201ebbaab4b1d17b095,step/86278_1e55d036_6.stp,51695,9b953f10d82391e05a1906bb45bd9e78fcaeca4ad2181f71c6277eaa394466a6,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,25,True,text_audited_kernel_validation_pending
432,99745_d53f3c55_0,train,0276489ab4f9a0326fa4c140f91ea00022b0c3f0ea98c34ee4dad2fde2886e2c,step/99745_d53f3c55_0.stp,954944,af5b43c863e92af00b25d0d384bb9731a3251167c36ae7737b70534f974245e7,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },0,1,5,273,True,text_audited_kernel_validation_pending
433,131014_17cad022_7,train,0277615b7a026db99663d7b31c7397d582480a0f78206f38df154764c5dbb54e,step/131014_17cad022_7.stp,20355,c99f782491c6a32742f9bc169180a9c5cdf4081fe5d663c20960efff882e8e7c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
434,48332_fb679f90_3,train,0279a81477412d392f94769967ad65e7ba503b19033e1bbd8be985625b95849b,step/48332_fb679f90_3.stp,82135,2cffc4909a1d1543a9b9de6a57d11489b31896b078c67dca2367eb55bd7aed1d,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,29,True,text_audited_kernel_validation_pending
435,137090_3aac3aab_9,train,0279bb00d17743195be81cf4246541cc9e3ce6906dfdad54acfb4975938440a0,step/137090_3aac3aab_9.stp,34956,3b6ed4fbb2a8fe454dd33ecfb03bee170182467fca7de4c0dc9e3b36b9b1f11e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,19,True,text_audited_kernel_validation_pending
436,94176_0a6c42ab_1,train,027b8dda68e11cbc654922f94844742d9fc28b7cc01ad2243a7ec6f63ac4fc2c,step/94176_0a6c42ab_1.stp,115282,6847265837b9dccd9097078b4fd44bf4502ad670242860e86e85aebb2fbe1ee7,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,36,True,text_audited_kernel_validation_pending
437,42021_2a7183d7_5,train,027d28a563429e56ce78a2f71b70d92a3e9503375a8064f6aba03637187e46c7,step/42021_2a7183d7_5.stp,28758,60c441fbdd6c3fb1fcc7ae7cbbed209397ead43c0c4721ea64752b51b925f7c5,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,19,True,text_audited_kernel_validation_pending
438,89527_b3bf425d_1,train,027e36b6fded9d269b34a4cbab59131fd3e8df27f586bed409fcd08bb6b54ec6,step/89527_b3bf425d_1.stp,13467,a83adc3d881a780fed4ba21b70cbfa8499c7a0d9813e1a418b482418cc2eb330,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
439,52673_a7dea786_0,train,028146760e9f9a2f51be8c517e96d29472733c70fb48e0bb9fa9db230b65040e,step/52673_a7dea786_0.stp,38104,1a37bc64e861fb023f25136697761f2100f3368499679773e0a77c916af0c165,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,22,True,text_audited_kernel_validation_pending
440,24942_9d1b2ff2_23,train,0282e1b696bb816cdeaa222feb0dde052d85e2e7c03fe58e037b72940f4cdce4,step/24942_9d1b2ff2_23.stp,10783,b4618b854fe15248a1b4f31344ff63cbd1843d4e11c8b63ea74860e658a23312,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
441,147402_596fe541_0,train,028441d3c10c90dc80626efaba2c3113fc416bb95f3eb0666b39ff15b7ab7c62,step/147402_596fe541_0.stp,52056,5dc991493f9d87e6bd7fb2658576ef8349f247e81429716c9093f6ad7eda7edf,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,26,True,text_audited_kernel_validation_pending
442,88865_543bc9f7_1,train,02845a16e072887bd32dd8d5592083253fe8ba9b755be13cf30afc075a882920,step/88865_543bc9f7_1.stp,29601,a0c45b4a276df24990bc412d25b2fb896d6d3232eadde253616a209ff9fbc44b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,14,True,text_audited_kernel_validation_pending
443,145368_22c0103a_3,train,0284d00fd0ebe63a06173b7ee2e9f8ef38a713236caad906e4aaa64829db8610,step/145368_22c0103a_3.stp,18590,694c7f165d35f6822bd5e21f004eeb251cf581c86b21715955cc2a7e2df63d29,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
444,38840_0e449caf_6,train,0285312a0d7f214551cd67a67b7d0c9ef01e86562cd9655ad001c18aa2d7c124,step/38840_0e449caf_6.stp,11786,ed77d9b93f6e5855acdbf2331c29d342e2e83e274bd26e00383322c218892901,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
445,111498_1fd21fb9_12,train,0285f14518d4364371c1c1fdefe5350f5142afa2bfd71de415abb35296489aff,step/111498_1fd21fb9_12.stp,11909,7d384e0b60817833c35fbe59cd0821a76292fb0c1ab6cd570148fee470581760,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
446,82397_9df31ee8_1,train,0286222e676e9d3f06aef77241b5550b10fc7387b771e0783524a4752e6d09ec,step/82397_9df31ee8_1.stp,45881,36041865a77d032f6329e88f05973b066771306886428d2cb2ea70bab31461f8,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,26,True,text_audited_kernel_validation_pending
447,40800_7fa2d7a5_0,train,02888afb1dfbe626aa6adf91ea10b69d3635c467f0df2fa055a42b6445e30a0e,step/40800_7fa2d7a5_0.stp,143675,68a9ea098e24d5e912287b913ce0a289d9f0ee5ad0c6f980a9f3baea223b2552,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,76,True,text_audited_kernel_validation_pending
448,31856_2a5a4e32_9,train,028bba66fed9c1a64eba4a188029289323eec82b7566552c918a7cb1bd6a58ee,step/31856_2a5a4e32_9.stp,86412,18ea49dc19ef33503060b223b9732a2d3c2ba3343da3e8475045372a94f05d2b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,37,True,text_audited_kernel_validation_pending
449,50414_ac159b58_4,train,028e3061af7666bb4127ebe6a4dee8ece905dad88f2644f409178bfaa3ad2a01,step/50414_ac159b58_4.stp,8341,21395e46a85238f54a2073d7a652e5dba676a74b1e8243435d51f0d154d0ffd8,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
